title,url,DIS_price,pre_price
"Samsung N4010 32"" HD LED TV - Black",https://www.daraz.com.bd/products/samsung-n4010-32-hd-led-tv-black-i164484012-s1097250388.html?search=1,"৳ 17,200","৳ 24,000"
Sony Plus 43 Inch Android Smart 4k Supported WIFI HD LED TV - 2GB Ram/16GB Rom,https://www.daraz.com.bd/products/sony-plus-43-inch-android-smart-4k-supported-wifi-hd-led-tv-2gb-ram16gb-rom-i256931540-s1206175878.html?search=1,"৳ 20,999","৳ 39,900"
"Haier (H32D2M) 32"" HD Ready Miracast LED TV",https://www.daraz.com.bd/products/haier-h32d2m-32-hd-ready-miracast-led-tv-i233930714-s1413146646.html?search=1,"৳ 15,900","৳ 20,900"
Haier H32D2M 32 Inch Miracast HD Non-Smart LED Television,https://www.daraz.com.bd/products/haier-h32d2m-32-inch-miracast-hd-non-smart-led-television-i306669993-s1372749634.html?search=1,"৳ 14,338","৳ 20,900"
SONY PLUS 32'' Voice Control TV Android Smart Wifi TV HD LED TV 4K Supported RAM 2GB ROM 16GB,https://www.daraz.com.bd/products/sony-plus-32-voice-control-tv-android-smart-wifi-tv-hd-led-tv-4k-supported-ram-2gb-rom-16gb-i266043442-s1237833614.html?search=1,"৳ 14,900","৳ 24,900"
"Haier 32"" HD Ready Miracast LED TV (H32D2M) 2 x 8W Speaker Monitor offers a Display Resolution of 1366 x 768",https://www.daraz.com.bd/products/haier-32-hd-ready-miracast-led-tv-h32d2m-2-x-8w-speaker-monitor-offers-a-display-resolution-of-1366-x-768-i283136353-s1273701149.html?search=1,"৳ 13,849","৳ 19,900"
"Sony Plus 32"" Voice Control Double Glass 2GB/16GB FHD LED Smart TV",https://www.daraz.com.bd/products/sony-plus-32-voice-control-double-glass-2gb16gb-fhd-led-smart-tv-i291780347-s1297235329.html?search=1,"৳ 14,813","৳ 18,000"
Sony Plus 40'' 4k Video Supported Led Television Slim Body Hd Led Tv Black,https://www.daraz.com.bd/products/sony-plus-40-4k-led-hd-led-i131876067-s1052416699.html?search=1,"৳ 16,900","৳ 24,500"
ROWA 32S52 32 Inch HD Android Smart LED Television,https://www.daraz.com.bd/products/rowa-32s52-32-inch-hd-android-smart-led-television-i286964646-s1285859205.html?search=1,"৳ 19,603","৳ 27,900"
Samsung 32N4010 32 Inches HD TV,https://www.daraz.com.bd/products/samsung-32n4010-32-inches-hd-tv-i147642880-s1073376638.html?search=1,"৳ 17,434","৳ 23,900"
Sony Plus 43'' 4K SMART LED TV VOICE CONTROL DOUBLE GLASS,https://www.daraz.com.bd/products/sony-plus-43-4k-smart-led-tv-voice-control-double-glass-i304837873-s1361111586.html?search=1,"৳ 24,772","৳ 36,000"
"Haier 32"" HD Ready Miracast LED TV (H32D2M)",https://www.daraz.com.bd/products/haier-32-hd-led-h32d2m-i321365896-s1492239894.html?search=1,"৳ 15,483","৳ 20,900"
Minister M-32 GLORIOUS ANDROID VOICE CONTROL SMART LED TV (MI32M8CGV),https://www.daraz.com.bd/products/m-32-led-mi32m8cgv-i316028703-s1429192286.html?search=1,"৳ 20,540","৳ 38,500"
